user_id,app_name,age,gender,country,urban_rural,income_level,employment_status,relationship_status,has_children,exercise_hours_per_week,sleep_hours_per_night,diet_quality,smoking,perceived_stress_score,daily_steps_count,likes_given_per_day,comments_written_per_day,dms_sent_per_week,followers_count,following_count,uses_premium_features,account_creation_year,privacy_setting_level
906,Instagram,50,Female,India,Suburban,Low,Full-time employed,Single,No,15.7,6,Good,No,28,7885,99,36,32,586,645,No,2014,Friends only
907,Instagram,62,Female,Brazil,Urban,High,Full-time employed,Single,No,8.2,8.1,Good,Former,38,8002,149,43,24,1601,1348,No,2013,Public
908,Instagram,46,Female,United States,Suburban,Upper-middle,Full-time employed,Single,No,1.4,6.6,Good,No,1,8061,46,2,18,621,1238,Yes,2024,Friends only
909,Instagram,30,Male,South Korea,Urban,Upper-middle,Retired,Widowed,No,4.2,8.5,Excellent,Former,6,8062,73,23,31,335,650,No,2018,Public
910,Instagram,42,Female,India,Urban,Lower-middle,Student,In a relationship,No,11.1,7.4,Good,No,1,8063,51,16,16,2584,5082,Yes,2016,Private
911,Instagram,27,Female,United States,Urban,Low,Part-time,In a relationship,No,4.1,8.3,Average,No,18,7937,124,31,27,4827,3977,No,2024,Public
912,Instagram,39,Female,Australia,Urban,Low,Full-time employed,Married,No,6.6,6.4,Excellent,No,38,8034,185,51,42,1074,1536,No,2013,Private
913,Instagram,63,Female,United States,Urban,Upper-middle,Unemployed,Divorced,No,5.3,7,Good,No,20,8032,87,31,16,3045,1914,No,2012,Private
914,Instagram,46,Male,Other,Urban,Middle,Student,Divorced,No,8.2,5.8,Average,No,15,8164,106,25,23,445,1057,No,2016,Friends only
915,Instagram,64,Male,United States,Urban,High,Part-time,Single,No,15.9,6.7,Average,No,11,8149,97,31,23,81,69,No,2020,Private
916,Instagram,50,Male,South Korea,Urban,Lower-middle,Full-time employed,Single,No,8.9,9,Excellent,No,4,7919,39,8,6,508,374,Yes,2024,Friends only
917,Instagram,45,Female,Other,Suburban,Upper-middle,Full-time employed,In a relationship,No,12.1,7.6,Good,No,29,7800,167,51,33,1224,2709,No,2014,Private
918,Instagram,36,Male,India,Urban,Low,Unemployed,In a relationship,No,8.8,6.4,Good,No,32,8039,165,41,28,653,416,Yes,2014,Public
919,Instagram,27,Female,Brazil,Suburban,High,Freelancer,Single,No,13.4,8.3,Poor,Yes,1,7987,51,18,19,716,983,No,2020,Public
920,Instagram,42,Female,United States,Urban,Lower-middle,Full-time employed,In a relationship,Yes,8.2,8.5,Good,No,17,7888,100,30,20,1298,2806,No,2019,Friends only
921,Instagram,54,Female,India,Urban,Upper-middle,Full-time employed,In a relationship,No,11.6,8.4,Excellent,No,35,8007,133,32,27,1240,3082,No,2012,Private
922,Instagram,63,Male,Canada,Urban,Middle,Unemployed,Married,No,8.1,5.3,Good,Yes,14,7909,113,27,22,1546,748,No,2023,Friends only
923,Instagram,29,Male,United States,Urban,Upper-middle,Part-time,Married,No,5.1,7,Good,No,6,8094,29,4,16,186,376,No,2025,Public
924,Instagram,17,Male,India,Suburban,Middle,Part-time,In a relationship,No,5.4,6.8,Average,No,34,8078,199,57,39,17987,10000,No,2025,Private
925,Instagram,41,Female,Germany,Suburban,Middle,Student,In a relationship,No,8.9,6.9,Good,No,40,8129,270,80,48,3704,2022,Yes,2015,Public
926,Instagram,16,Non-binary,Germany,Suburban,Upper-middle,Part-time,Divorced,No,12.2,6.9,Poor,No,4,8119,55,12,16,3032,1361,No,2018,Public
927,Instagram,22,Male,United States,Urban,Middle,Full-time employed,Single,Yes,6.5,8.5,Excellent,No,32,7992,101,30,25,326,200,Yes,2022,Private
928,Instagram,29,Male,India,Rural,Upper-middle,Full-time employed,Single,No,2.4,8.1,Good,No,3,8031,61,25,25,144,310,No,2023,Private
929,Instagram,22,Female,United Kingdom,Suburban,Lower-middle,Student,In a relationship,No,7.3,6.7,Good,Yes,37,8044,164,56,40,19238,10000,Yes,2023,Friends only
930,Instagram,29,Female,Canada,Urban,Upper-middle,Student,Single,No,10.5,7.5,Good,No,1,8007,32,7,5,255,170,No,2025,Private
931,Instagram,32,Female,India,Rural,Low,Retired,In a relationship,No,6.2,5,Poor,No,12,8020,97,22,18,1221,495,No,2011,Private
932,Instagram,36,Male,Canada,Suburban,Upper-middle,Part-time,Married,No,7.9,7.2,Average,No,20,8078,147,38,38,1919,3288,No,2020,Friends only
933,Instagram,17,Female,Brazil,Urban,Lower-middle,Freelancer,Single,No,1.4,7,Very poor,No,4,8109,45,10,11,743,573,No,2014,Friends only
934,Instagram,46,Male,India,Urban,Lower-middle,Student,Single,Yes,9.7,6.1,Good,No,20,8139,148,43,34,1027,2151,No,2011,Friends only
935,Instagram,18,Female,India,Urban,Upper-middle,Part-time,In a relationship,No,3.3,7.7,Good,No,19,7969,132,45,33,630,1456,No,2022,Friends only
936,Instagram,65,Male,Brazil,Suburban,Upper-middle,Part-time,Divorced,Yes,12.1,8.6,Poor,No,15,7847,99,31,25,936,711,Yes,2017,Private
937,Instagram,14,Male,United States,Urban,Lower-middle,Full-time employed,Single,Yes,8.7,7.8,Poor,Yes,5,8114,110,29,22,417,194,No,2014,Public
938,Instagram,25,Female,Germany,Urban,Lower-middle,Student,Married,No,6,5.3,Good,Yes,23,7974,184,65,34,1792,4052,No,2025,Private
939,Instagram,55,Male,Brazil,Rural,Lower-middle,Full-time employed,In a relationship,No,7.2,8,Poor,Yes,20,8072,103,26,28,1182,2631,No,2012,Friends only
940,Instagram,55,Female,Brazil,Suburban,Low,Student,Married,No,5.1,6.3,Average,No,11,7967,129,35,32,14966,10000,No,2013,Public
941,Instagram,60,Male,United States,Suburban,Upper-middle,Full-time employed,Single,Yes,11.6,6,Good,No,25,7961,101,23,21,1191,1641,No,2015,Private
942,Instagram,23,Female,United States,Urban,Upper-middle,Full-time employed,Single,No,7.4,7.6,Excellent,No,34,7958,183,50,46,6816,9352,Yes,2013,Public
943,Instagram,63,Male,United Kingdom,Suburban,Upper-middle,Student,Single,No,6.3,6.8,Poor,No,38,8031,182,44,30,1914,3310,No,2016,Public
944,Instagram,59,Female,Other,Suburban,Upper-middle,Freelancer,Married,No,6.4,7.7,Average,No,39,8008,209,70,64,218,383,No,2024,Public
945,Instagram,35,Male,United Kingdom,Suburban,Middle,Freelancer,In a relationship,No,11.6,5.8,Good,Yes,14,7988,154,55,34,1610,2166,No,2024,Public
946,Instagram,28,Female,United States,Urban,High,Full-time employed,Married,No,5.9,6.4,Poor,No,16,7930,93,33,30,4331,1739,Yes,2024,Public
947,Instagram,43,Male,Australia,Suburban,Middle,Unemployed,Single,No,5.3,7.6,Good,No,12,8046,28,8,11,2660,4980,No,2016,Public
948,Instagram,23,Female,Other,Suburban,Middle,Full-time employed,Single,No,6.7,7.2,Average,Yes,8,7880,53,20,17,1276,2729,No,2022,Friends only
949,Instagram,28,Male,United States,Urban,Upper-middle,Student,Single,Yes,3,6.7,Excellent,No,13,7980,115,33,25,532,996,No,2024,Friends only
950,Instagram,20,Female,United States,Urban,High,Unemployed,Married,No,5.8,6.1,Average,Former,34,8179,159,48,46,315,438,Yes,2023,Friends only
951,Instagram,16,Male,India,Urban,Middle,Student,Single,No,10,7.7,Excellent,No,38,7993,252,73,54,1698,3318,No,2017,Friends only
952,Instagram,52,Female,United States,Urban,Lower-middle,Full-time employed,Married,No,7.7,7.1,Average,No,20,8007,74,17,22,531,1051,No,2024,Private
953,Instagram,16,Female,United States,Urban,Middle,Student,Single,No,1.3,7.3,Poor,No,2,8002,25,5,13,749,1172,No,2011,Public
954,Instagram,37,Female,United States,Suburban,Lower-middle,Student,Married,No,5.4,7.1,Poor,No,20,8090,144,26,29,1824,4112,No,2024,Private
955,Instagram,15,Prefer not to say,India,Urban,Upper-middle,Full-time employed,In a relationship,No,7.7,5.7,Good,No,31,8125,149,37,28,5019,9542,No,2010,Friends only
956,Instagram,44,Male,Canada,Rural,Middle,Part-time,Single,No,7.2,7.7,Good,No,33,7833,146,39,37,3133,4335,No,2023,Private
957,Instagram,15,Female,India,Urban,Middle,Full-time employed,Single,No,13.9,6.2,Poor,No,12,7980,96,30,21,560,846,Yes,2019,Private
958,Instagram,39,Female,Brazil,Rural,Upper-middle,Unemployed,Single,No,11.3,8,Good,No,21,8060,152,47,35,10696,10000,No,2025,Friends only
959,Instagram,41,Male,Australia,Urban,Lower-middle,Full-time employed,In a relationship,No,4.4,4.4,Average,No,35,8003,117,36,29,1569,1320,No,2022,Private
960,Instagram,44,Male,India,Suburban,Lower-middle,Full-time employed,Single,No,6.7,7.3,Good,Yes,7,8042,76,11,16,930,1295,No,2021,Friends only
961,Instagram,62,Male,United States,Urban,Middle,Full-time employed,In a relationship,No,11.1,5.6,Poor,No,37,7912,191,62,41,1903,3471,No,2014,Friends only
962,Instagram,63,Male,United States,Urban,High,Full-time employed,Single,No,11.1,7.2,Poor,No,17,8096,102,22,31,2624,3459,No,2020,Private
963,Instagram,31,Male,United States,Urban,Upper-middle,Freelancer,Single,No,3.8,7.6,Good,Former,9,7969,107,28,18,3167,6227,No,2021,Public
964,Instagram,33,Female,United States,Urban,Middle,Freelancer,Single,No,9.5,8.9,Poor,No,11,8041,84,15,26,277,323,No,2014,Public
965,Instagram,17,Male,United Kingdom,Suburban,Low,Part-time,Single,Yes,3.5,7.6,Good,No,14,8015,99,30,18,2032,3012,No,2015,Private
966,Instagram,30,Female,India,Urban,Middle,Unemployed,Single,No,1,6.8,Poor,No,20,7891,193,63,41,4048,3632,Yes,2023,Private
967,Instagram,40,Male,India,Urban,Lower-middle,Full-time employed,Single,No,16.2,6.8,Poor,Former,8,7901,56,24,21,677,516,Yes,2023,Friends only
968,Instagram,54,Female,Brazil,Urban,Upper-middle,Freelancer,Single,Yes,11,7.6,Good,No,13,8013,75,18,16,341,814,No,2012,Friends only
969,Instagram,34,Male,Brazil,Urban,Lower-middle,Full-time employed,Single,No,4.6,7.8,Good,No,2,7940,50,9,25,826,1813,No,2013,Private
970,Instagram,33,Female,India,Urban,Middle,Full-time employed,In a relationship,No,1.4,6.9,Good,No,21,7855,96,27,33,524,1001,No,2023,Private
971,Instagram,18,Female,India,Urban,Low,Student,Single,No,14.1,8.2,Excellent,Yes,26,8016,187,45,45,8528,10000,No,2024,Friends only
972,Instagram,13,Male,Brazil,Suburban,Lower-middle,Full-time employed,Single,Yes,1.9,5.4,Poor,Former,34,8048,245,59,51,2569,1814,No,2019,Private
973,Instagram,17,Female,Brazil,Urban,Lower-middle,Full-time employed,Married,No,7.7,5.7,Very poor,No,14,7936,66,26,27,1200,683,No,2015,Friends only
974,Instagram,53,Male,India,Urban,Lower-middle,Part-time,Single,No,6.8,6.7,Poor,No,16,8016,84,25,22,1087,2248,No,2024,Friends only
975,Instagram,24,Female,United States,Urban,Middle,Full-time employed,Widowed,No,20.6,6.6,Good,No,35,7928,183,42,52,2185,2910,No,2012,Public
976,Instagram,38,Female,Canada,Suburban,Upper-middle,Part-time,In a relationship,No,2.8,8,Average,Yes,3,8052,103,28,34,357,463,No,2017,Private
977,Instagram,58,Male,South Korea,Urban,Upper-middle,Unemployed,In a relationship,No,15.2,7.6,Good,No,13,7990,62,14,10,8547,4702,No,2014,Friends only
978,Instagram,46,Male,Other,Suburban,Low,Full-time employed,Divorced,Yes,3.6,5.3,Poor,No,0,7952,39,11,10,1097,1027,No,2022,Private
979,Instagram,61,Female,Germany,Urban,Upper-middle,Student,Married,No,6.3,7.1,Good,No,39,7959,235,67,46,243,477,Yes,2022,Private
980,Instagram,26,Male,United States,Suburban,Lower-middle,Full-time employed,In a relationship,Yes,4,5.9,Average,No,23,8018,93,35,28,4009,6611,No,2019,Friends only
981,Instagram,38,Male,Brazil,Urban,Middle,Full-time employed,Single,No,5,8.8,Poor,No,14,7911,87,33,26,1125,1811,No,2011,Friends only
982,Instagram,57,Female,India,Urban,Middle,Freelancer,In a relationship,No,4.1,5.7,Good,No,26,7977,171,42,38,2109,2462,Yes,2012,Public
983,Instagram,39,Male,Other,Urban,Middle,Full-time employed,In a relationship,No,2.6,9,Good,No,23,8056,152,41,29,1405,2923,Yes,2020,Friends only
984,Instagram,21,Female,Brazil,Rural,Upper-middle,Full-time employed,Married,Yes,3.9,5.7,Good,No,37,7957,200,63,53,448,189,No,2011,Friends only
985,Instagram,38,Male,United Kingdom,Suburban,Upper-middle,Student,Single,No,4.1,6.6,Excellent,No,4,7897,59,20,16,307,737,No,2010,Public
986,Instagram,59,Female,Brazil,Rural,Low,Unemployed,Married,No,9.2,7.4,Good,No,22,8084,144,27,33,154,145,No,2015,Private
987,Instagram,34,Female,Brazil,Urban,Lower-middle,Full-time employed,Married,Yes,8,6.5,Average,Yes,15,7975,105,38,42,1101,1786,No,2025,Friends only
988,Instagram,59,Female,United States,Suburban,Upper-middle,Full-time employed,In a relationship,No,11.4,9.6,Average,Yes,27,8026,115,25,20,738,1739,No,2018,Public
989,Instagram,42,Male,Other,Suburban,Lower-middle,Student,In a relationship,Yes,11,6.1,Average,No,8,8061,110,33,21,775,607,No,2018,Public
990,Instagram,55,Male,United States,Suburban,Upper-middle,Student,Single,No,4.2,7.9,Excellent,No,16,7817,85,27,16,1569,3021,No,2024,Public
991,Instagram,60,Male,South Korea,Suburban,Upper-middle,Freelancer,Single,No,10.8,9.6,Very poor,No,36,8194,177,46,44,4370,2564,No,2025,Friends only
992,Instagram,29,Female,United States,Suburban,Lower-middle,Student,In a relationship,No,4.5,7.5,Very poor,No,13,8030,90,29,24,528,553,Yes,2013,Friends only
993,Instagram,38,Female,India,Urban,Upper-middle,Full-time employed,In a relationship,No,11.3,6.5,Excellent,No,22,7955,99,33,20,104,235,No,2012,Private
994,Instagram,48,Female,India,Rural,Middle,Student,Married,No,5.5,8.8,Average,No,3,8040,61,19,16,4713,4837,No,2023,Private
995,Instagram,13,Female,India,Urban,Low,Student,Single,No,19.4,7.6,Average,No,23,8001,170,59,39,510,438,Yes,2010,Private
996,Instagram,20,Female,India,Suburban,Low,Student,In a relationship,Yes,3.4,7.2,Excellent,Yes,36,7944,207,64,48,6115,10000,Yes,2013,Private
997,Instagram,61,Female,United Kingdom,Suburban,Low,Student,Divorced,No,6.2,8.9,Average,No,0,8050,58,19,16,213,240,No,2017,Friends only
998,Instagram,47,Female,India,Urban,Upper-middle,Student,In a relationship,No,8.6,5.8,Poor,No,7,8026,42,12,24,1179,1704,Yes,2010,Friends only
999,Instagram,64,Male,United States,Suburban,Upper-middle,Full-time employed,In a relationship,Yes,11.5,5.7,Average,No,21,8020,145,44,39,2304,1829,Yes,2018,Friends only
1000,Instagram,27,Female,Canada,Urban,Middle,Unemployed,In a relationship,No,5.2,6.7,Average,No,3,7983,60,12,7,518,1065,Yes,2023,Public
1001,Instagram,59,Female,India,Suburban,Lower-middle,Full-time employed,Single,No,1.4,6.8,Very poor,No,32,8010,176,52,40,10118,10000,No,2011,Friends only
1002,Instagram,34,Male,India,Urban,Middle,Full-time employed,Single,No,8.8,6.7,Very poor,No,8,7687,93,19,22,860,1503,Yes,2013,Private
1003,Instagram,26,Male,Other,Rural,Middle,Student,Married,No,11.9,5.4,Average,No,23,7927,173,52,51,3741,4628,No,2025,Public
1004,Instagram,38,Male,India,Urban,Lower-middle,Freelancer,Single,Yes,15.1,6.8,Poor,Yes,7,7983,70,21,13,257,586,Yes,2018,Public
1005,Instagram,40,Female,India,Urban,Lower-middle,Unemployed,Married,No,9.5,6.3,Good,No,13,8083,170,46,30,2233,4720,Yes,2019,Private
1006,Instagram,35,Male,Brazil,Suburban,Lower-middle,Full-time employed,Single,Yes,1,5.7,Very poor,No,18,8119,152,41,32,3907,9103,Yes,2012,Private
1007,Instagram,26,Male,United States,Suburban,Middle,Full-time employed,Married,No,11,9.7,Average,No,30,7878,177,52,40,10786,10000,No,2019,Private
1008,Instagram,36,Female,India,Suburban,High,Student,In a relationship,No,6.5,6.9,Average,No,2,7985,33,2,10,1232,1325,No,2015,Public
1009,Instagram,14,Female,Brazil,Urban,Middle,Freelancer,Single,Yes,11.5,5.3,Average,No,5,8108,74,21,19,3616,3898,Yes,2021,Private
1010,Instagram,57,Female,India,Urban,Lower-middle,Freelancer,Single,No,6.4,8.5,Poor,Yes,7,8039,24,7,11,601,898,No,2022,Friends only
1011,Instagram,38,Female,United States,Urban,High,Part-time,Single,No,2.8,6.4,Good,No,26,7929,130,33,41,99,113,No,2017,Public
1012,Instagram,26,Female,United States,Urban,Low,Student,Married,No,4,8.3,Excellent,No,39,8017,168,46,44,242,412,No,2020,Public
1013,Instagram,63,Male,Brazil,Urban,Low,Full-time employed,Single,No,11.4,5.3,Excellent,Yes,4,8207,60,16,22,1208,1992,No,2019,Friends only
1014,Instagram,19,Male,Canada,Rural,Low,Student,In a relationship,Yes,5.5,6.1,Good,No,7,8177,37,13,21,4587,5122,No,2019,Friends only
1015,Instagram,15,Female,Japan,Suburban,Upper-middle,Full-time employed,Divorced,Yes,5.8,8.1,Poor,No,16,8094,88,30,28,2944,4707,Yes,2017,Public
1016,Instagram,59,Female,India,Urban,Upper-middle,Full-time employed,In a relationship,Yes,6.7,4,Good,No,20,7959,114,37,27,203,397,No,2020,Private
1017,Instagram,35,Male,Other,Urban,Lower-middle,Full-time employed,Single,No,7.5,7.7,Poor,Former,5,8061,118,43,27,1018,2487,No,2011,Friends only
1018,Instagram,58,Male,Other,Suburban,Lower-middle,Student,Widowed,Yes,0.6,7.1,Good,No,28,8030,153,56,38,4505,5028,Yes,2025,Friends only
1019,Instagram,55,Male,United States,Suburban,Middle,Part-time,Single,No,3.8,7,Average,No,18,8041,106,35,25,2134,3393,No,2015,Private
1020,Instagram,59,Female,India,Suburban,Low,Full-time employed,Single,Yes,7.9,6.9,Average,No,38,7879,203,54,46,3380,5634,Yes,2018,Public
